      Year        North         East           Up   SigmaNorth    SigmaEast      SigmaUp
 2002.9425       -0.774        2.279        4.056        2.856        2.010        7.990
 2002.9452        1.597        0.516        9.291        2.864        2.017        8.045
 2002.9479        0.736        0.531        1.665        2.870        1.996        7.981
 2002.9507       -0.043        2.316       11.019        2.900        2.005        8.048
 2002.9534        0.828        1.789       12.006        2.873        2.070        8.160
 2002.9562       -0.802        0.015       11.549        3.010        2.163        8.424
 2002.9589       -0.330        1.058        8.317        2.937        2.063        8.131
 2002.9616        1.609        0.605        3.108        2.969        2.053        8.283
 2002.9644        1.881        0.498        2.136        3.136        2.169        8.780
 2002.9671        2.729        3.219        8.940        3.007        2.134        8.392
 2002.9699        2.581        1.849       -1.714        2.928        2.032        8.153
 2002.9726        1.619        1.432       -0.065        2.834        1.991        7.818
 2002.9753        1.389        0.760        2.587        2.884        2.056        8.151
 2002.9781        0.638        4.602        9.781        2.926        2.053        8.238
 2002.9808        2.685       -0.040        2.645        2.964        2.098        8.353
 2002.9836       -0.640        0.228        6.750        2.922        2.069        8.177
 2002.9863        0.558        2.673        7.284        2.946        2.125        8.421
 2002.9890        3.002        1.397       -4.146        2.895        2.047        8.052
 2002.9918        2.026        1.025        7.300        2.913        2.062        8.132
 2002.9945        2.413        2.175        4.039        2.920        2.068        8.163
 2002.9973        2.111        1.071        0.246        2.865        2.010        7.951
 2003.0000        2.791        1.374        0.999        2.876        2.070        8.106
 2003.0027        0.502       -0.321        6.002        2.884        2.066        8.143
 2003.0055        2.633        0.160        0.351        2.938        2.081        8.272
 2003.0082        0.221        2.899        2.687        2.891        2.029        8.058
 2003.0110        0.986        1.732       -8.273        2.895        2.116        8.198
 2003.0137        2.391        2.838       -8.721        2.918        2.074        8.119
 2003.0164       -0.763        1.779       -4.212        2.873        2.058        8.066
 2003.0192        3.615        4.699       -1.293        2.850        1.990        7.833
 2003.0219        1.936        1.013       -1.677        2.995        2.042        8.099
 2003.0247        2.024        1.416       -3.903        2.885        2.043        8.074
 2003.0274        3.211        1.688       -2.027        2.868        2.006        7.921
 2003.0301        2.058        3.569        9.576        2.859        1.992        7.885
 2003.0329        1.172        4.156        5.630        2.847        1.994        7.857
 2003.0356        0.503       -0.691       -4.077        2.848        2.006        7.901
 2003.0411        1.928        6.472       -0.551        2.860        2.031        7.972
 2003.0438       -0.485        0.428       -0.465        2.827        1.983        7.807
 2003.0466        0.480        1.341        5.361        2.851        1.990        7.877
 2003.0493        1.978        6.099       -0.521        2.911        2.050        8.203
 2003.0521       -0.053        4.966        6.939        2.863        2.003        7.938
 2003.0548        1.913       -1.388       -2.686        2.865        2.028        7.953
 2003.0575        2.079        3.842        7.288        2.841        2.000        7.857
 2003.0603        1.777        2.872        3.220        3.020        2.041        8.179
 2003.0630        2.135        4.720        6.161        2.971        2.027        8.036
 2003.0658        2.235        0.477        4.308        2.930        2.056        8.120
 2003.0685        1.182       -2.820       -6.594        2.920        2.062        8.124
 2003.0712        2.858        5.903       -1.306        2.877        2.049        8.018
 2003.0767        1.307        2.182        2.342        2.871        2.020        7.942
 2003.0795       -0.452        3.389       -1.650        2.999        2.063        8.212
 2003.0822        0.622       -2.479      -12.381        2.878        2.042        8.045
 2003.0849        1.639        4.381        2.313        2.879        2.062        8.054
 2003.0877        1.939        4.097       -0.338        2.903        2.057        8.121
 2003.0904        1.708        0.683       -7.737        2.946        2.065        8.094
 2003.0932        2.153        6.663        0.901        2.907        2.073        8.121
 2003.0959        1.817        5.769        1.138        2.856        2.015        7.882
 2003.0986        1.879        4.973       -2.943        2.912        2.081        8.142
 2003.1014        3.735        5.930        2.614        2.893        2.072        8.088
 2003.1041        3.286        6.094        1.196        2.867        2.034        7.990
 2003.1068        0.859        6.119        2.730        2.884        2.080        8.144
 2003.1123        0.895        1.420        1.174        2.912        2.127        8.302
 2003.1151        3.519        6.192        4.472        2.879        2.055        8.005
 2003.1233        3.219        3.088       -1.219        2.868        2.035        8.006
 2003.1315        0.684        3.941        6.255        2.873        2.066        8.053
 2003.1342        3.662        1.997        6.662        2.879        2.047        7.990
 2003.1370        2.215        2.394        5.435        2.805        1.969        7.821
 2003.1397        2.066        5.012       15.208        2.799        1.957        7.810
 2003.1425        2.125        2.977        7.175        2.807        1.987        7.905
 2003.1452        2.519        6.388        5.930        2.820        1.960        7.721
 2003.1479        2.787        3.462        2.318        2.790        1.974        7.825
 2003.1507        1.429        2.223       -0.563        2.785        1.964        7.770
 2003.1534        1.729        4.522        8.044        2.795        1.941        7.786
 2003.1562        2.671        5.554        6.035        2.906        2.032        8.333
 2003.1589       -0.193        4.273        6.112        2.769        1.944        7.747
 2003.1616        0.056        1.614        1.917        2.880        2.029        8.075
 2003.1644        0.828        2.074        5.763        2.866        2.027        8.034
 2003.1671        1.724        1.228        9.319        2.840        1.999        8.003
 2003.1699        0.864        1.542       10.008        2.839        2.023        8.007
 2003.1726       -0.522       -0.583       16.048        2.875        1.998        8.016
 2003.1753       -0.448       -2.881        5.225        2.799        1.948        7.834
 2003.1781       -0.374       -2.336        4.772        2.853        2.028        8.280
 2003.1808        1.575        2.951        8.750        2.851        2.024        8.298
 2003.1836       -2.622       -0.332        1.348        2.799        1.937        7.774
 2003.1863       -1.228        0.526        8.438        2.870        1.978        7.897
 2003.1890        0.068        1.463        2.851        2.788        1.941        7.749
 2003.1918        1.406       -0.593        6.979        2.869        1.972        7.880
 2003.1945        0.368       -0.840       14.911        2.939        2.028        8.094
 2003.1973       -4.963       -2.236       11.858        2.883        2.000        7.984
 2003.2000       -0.640        0.701        9.565        2.882        1.999        7.960
 2003.2027       -2.642       -4.191        1.423        2.838        1.996        8.010
 2003.2055       -1.461       -4.902       -3.895        2.832        2.004        8.013
 2003.2082       -0.496        0.627       -0.382        2.894        2.033        8.110
 2003.2110       -0.487       -3.031        3.614        2.793        1.943        7.752
 2003.2137       -0.136       -0.580        2.662        2.843        2.004        8.073
 2003.2164       -0.520       -1.167        2.685        3.100        2.106        8.488
 2003.2192        0.214       -3.101       -1.209        2.832        2.003        8.058
 2003.2219        0.074       -1.231       -4.306        2.795        1.952        7.775
 2003.2247       -1.350       -0.470        6.486        2.789        1.946        7.754
 2003.2274       -0.735       -2.223       -0.970        2.869        2.034        8.141
 2003.2301        1.122       -0.244       -1.907        2.804        1.951        7.820
 2003.2329        0.445       -2.492       -2.714        2.905        2.055        8.295
 2003.2356        3.089       -2.020       -7.928        2.836        1.993        7.960
 2003.2384        3.134        0.958       -2.670        2.847        2.011        8.132
 2003.2411       -0.479       -0.686       -0.516        2.815        1.977        7.938
 2003.2438        0.322       -0.246        9.332        2.842        1.978        8.043
 2003.2466        2.028       -1.080        8.222        2.821        2.001        8.063
 2003.2493        0.242       -0.974        7.577        2.801        1.960        7.866
 2003.2521        1.133       -2.502        7.537        2.853        1.994        7.972
 2003.2548       -0.567        0.814        7.889        2.850        1.988        7.947
 2003.2575        1.524        1.277        8.652        2.787        1.950        7.787
 2003.2603        0.386        1.560        6.144        2.781        1.945        7.737
 2003.2630       -0.491        2.620        0.973        2.790        1.951        7.820
 2003.2658        3.114       -0.332        9.586        2.785        1.946        7.791
 2003.2685       -0.539       -1.841        4.818        2.843        2.007        7.955
 2003.2712        0.549       -0.862        2.190        2.824        2.007        7.933
 2003.2740        0.623        0.306        0.023        2.760        1.947        7.729
 2003.2767        1.533       -2.486        3.214        2.759        1.935        7.672
 2003.2795        0.033       -1.751        7.730        2.766        1.914        7.654
 2003.2822       -1.279       -1.217        4.908        2.758        1.911        7.593
 2003.2849        0.322       -1.947        3.439        2.756        1.909        7.578
 2003.2877       -0.608       -1.151        2.993        2.730        1.901        7.523
 2003.2904       -0.374       -0.218        7.952        2.750        1.941        7.678
 2003.2932       -0.681       -0.931        7.823        2.769        1.944        7.754
 2003.2959        0.417       -2.529        5.111        2.750        1.906        7.597
 2003.2986        0.451       -0.613        5.732        2.744        1.914        7.606
 2003.3014       -0.148       -1.920        5.060        2.756        1.910        7.628
 2003.3041       -1.826       -2.470        1.658        2.755        1.960        7.772
 2003.3068       -1.135       -1.509        0.473        2.757        1.910        7.652
 2003.3096       -0.296       -3.505        4.849        2.766        1.913        7.652
 2003.3123        0.170       -2.045       -3.557        2.745        1.905        7.576
 2003.3151        0.198       -2.020        3.387        2.756        1.939        7.719
 2003.3178        1.043       -0.224        3.727        2.743        1.898        7.554
 2003.3205       -0.315        0.075        4.885        2.831        1.939        7.723
 2003.3233       -0.991        0.372        6.568        2.779        1.915        7.682
 2003.3260       -0.188       -1.591        6.203        2.842        1.932        7.803
 2003.3288       -0.605       -1.388       -2.725        2.839        1.961        7.867
 2003.3315       -0.089       -0.286        2.528        2.831        1.969        7.742
 2003.3342        0.491       -0.186        5.056        2.757        1.936        7.539
 2003.3370       -0.078       -2.038        3.516        2.775        1.907        7.623
 2003.3397       -1.279        0.133        4.395        2.780        1.918        7.625
 2003.3425       -0.885       -1.420        1.227        2.765        1.916        7.615
 2003.3452       -2.737       -3.107       -1.049        2.790        1.922        7.680
 2003.3479       -1.049        1.247        6.411        2.811        1.970        7.816
 2003.3507       -0.691       -1.322        0.237        2.826        1.967        7.833
 2003.3534       -2.451        1.752        1.673        2.792        1.912        7.678
 2003.3562       -2.185        1.216        7.324        2.777        1.914        7.607
 2003.3589       -3.571       -1.057        1.443        2.786        1.924        7.662
 2003.3616       -0.918        1.914        8.442        2.750        1.905        7.534
 2003.3644       -2.378        2.793        8.583        2.766        1.911        7.609
 2003.3671       -1.233        3.127        6.744        2.782        1.935        7.744
 2003.3699       -3.559        0.379        8.680        2.767        1.916        7.602
 2003.3726        0.092        0.022       -0.844        2.807        1.941        7.698
 2003.3753       -0.317        3.521        1.255        2.762        1.904        7.541
 2003.3781       -1.338        1.180        1.979        2.761        1.899        7.534
 2003.3808       -0.528        1.045        3.338        2.758        1.889        7.521
 2003.3836       -0.740        1.631        5.534        2.792        1.910        7.624
 2003.3863       -1.974        1.060        9.418        2.768        1.923        7.651
 2003.3890       -0.594        1.035        9.003        2.822        1.930        7.701
 2003.3918       -0.498        0.643        8.669        2.786        1.913        7.671
 2003.3945       -2.216       -3.882       -0.051        2.767        1.904        7.579
 2003.3973        0.008       -0.157        3.717        2.764        1.886        7.512
 2003.4000        0.287        0.243        4.661        2.862        2.016        8.094
 2003.4027       -1.424       -0.249        3.793        2.850        2.017        8.052
 2003.4055       -3.933        0.382        6.973        2.864        2.059        8.158
 2003.4082       -2.658       -1.016       -3.789        2.839        1.980        7.773
 2003.4110       -0.779        1.486        2.759        2.764        1.901        7.593
 2003.4137       -1.661        0.005       -0.325        2.761        1.905        7.558
 2003.4164       -1.686        1.221        1.750        2.884        1.987        8.012
 2003.4192        0.832       -0.579        2.352        2.858        1.958        7.762
 2003.4219       -0.368        2.926        3.344        2.839        1.926        7.640
 2003.4247       -2.174        2.056        3.009        2.816        1.907        7.577
 2003.4274       -1.181        1.347        2.197        2.880        1.962        7.809
 2003.4301       -1.472        2.108        2.984        2.831        1.931        7.669
 2003.4329       -2.327        1.392       -1.652        2.851        1.942        7.776
 2003.4356       -1.898        0.121       12.744        2.834        1.917        7.633
 2003.4384       -1.928        1.932        3.989        2.750        1.888        7.489
 2003.4411       -1.416        1.724        8.194        2.753        1.891        7.497
 2003.4438        0.603        1.425       10.128        2.822        1.922        7.639
 2003.4466       -2.132       -1.300        9.480        2.813        1.924        7.630
 2003.4493       -0.539        0.091        6.590        2.743        1.900        7.543
 2003.4521        0.088        1.451        3.005        2.744        1.887        7.499
 2003.4548        0.573        1.191        3.954        2.746        1.893        7.528
 2003.4575       -1.007       -0.460        7.288        2.800        1.938        7.806
 2003.4603       -2.246        0.380        5.589        2.773        1.927        7.714
 2003.4630       -3.283        1.288        1.413        2.738        1.898        7.538
 2003.4658       -1.755       -1.202        8.172        2.751        1.902        7.568
 2003.4685       -1.096        0.752        4.882        2.799        1.936        7.696
 2003.4712       -1.769        0.094        6.600        2.761        1.907        7.595
 2003.4740       -1.059       -1.029        6.018        2.747        1.895        7.526
 2003.4767       -0.497        0.763        0.629        2.760        1.952        7.703
 2003.4795       -2.674        1.324        7.221        2.818        1.923        7.754
 2003.4822       -1.532        2.647        5.487        2.804        1.935        7.761
 2003.4849       -2.186        2.532        9.031        2.816        1.943        7.829
 2003.4877       -1.591        3.317        4.463        2.798        1.942        7.801
 2003.4904       -0.651        1.473        8.346        2.804        1.943        7.815
 2003.4932       -1.506        1.217        2.466        2.787        1.945        7.750
 2003.4959       -2.533       -2.599       -2.725        2.779        1.924        7.651
 2003.4986       -0.153        2.450        4.640        2.793        1.930        7.719
 2003.5014       -1.124        0.440        3.883        2.820        1.985        8.023
 2003.5041       -1.553        1.759        0.505        2.803        1.976        7.967
 2003.5068       -1.040        1.858        7.234        2.769        1.925        7.667
 2003.5096       -0.988        0.373       -0.628        2.768        1.922        7.656
 2003.5123       -1.087       -0.478        3.882        2.798        1.926        7.713
 2003.5151       -0.397       -0.523        4.124        2.813        1.940        7.804
 2003.5178       -0.243        1.618        4.132        2.774        1.928        7.697
 2003.5205        1.478       -0.210        0.396        2.775        1.930        7.696
 2003.5233        0.638       -2.993       -1.613        2.899        1.994        7.948
 2003.5260        0.728        0.497        1.737        2.837        1.976        7.943
 2003.5288        1.605       -1.662        5.394        2.796        1.932        7.748
 2003.5315        1.481        0.771        1.941        2.974        2.070        8.424
 2003.5342       -0.022       -2.389       -1.736        2.851        2.000        7.979
 2003.5370        0.498       -3.365       -0.157        2.799        1.945        7.789
 2003.5397        1.814       -2.810       -3.318        2.927        1.979        7.912
 2003.5425        2.760       -0.238        1.479        2.795        1.937        7.758
 2003.5452        0.185       -0.648       -3.042        2.799        1.938        7.797
 2003.5479        0.690        1.272       -1.613        2.822        1.946        7.823
 2003.5507        1.188        1.670        0.643        2.860        2.003        7.897
 2003.5534       -1.599        0.034       -1.096        2.775        1.926        7.636
 2003.5562       -3.025       -0.417       -1.564        2.767        1.906        7.582
 2003.5589        0.191        0.412        9.673        2.784        1.907        7.600
 2003.5616       -0.191       -2.367        6.122        2.856        1.963        7.807
 2003.5644       -0.713       -1.588        1.877        2.850        1.965        7.829
 2003.5671       -0.122        0.708        2.039        2.827        1.963        7.790
 2003.5699       -1.591        0.751       -0.200        2.826        1.958        7.745
 2003.5726       -2.718        1.137       -0.547        2.908        2.014        7.917
 2003.5753       -2.109        1.130        4.591        2.820        1.960        7.755
 2003.5781        0.994       -1.460        2.739        2.836        1.967        7.821
 2003.5808       -0.720        3.185        6.258        2.905        2.052        8.164
 2003.5836        0.769        1.330        7.057        2.815        1.973        7.793
 2003.5863       -1.441       -1.387        6.363        2.807        1.963        7.713
 2003.5890        0.107       -0.930        2.757        2.796        1.949        7.693
 2003.5918        2.491       -0.355       -3.655        2.801        1.937        7.754
 2003.5945        2.093        0.559        7.248        2.825        1.990        8.017
 2003.5973       -0.256        1.481        4.387        2.809        1.992        7.868
 2003.6000       -0.652        1.029        4.969        2.751        1.916        7.606
 2003.6027        0.223       -1.159        4.513        2.777        1.938        7.713
 2003.6055        1.162        0.941       11.229        2.773        1.937        7.678
 2003.6082       -0.995       -0.507        2.232        2.762        1.934        7.675
 2003.6110        0.726        0.992        0.839        2.773        1.949        7.761
 2003.6137        0.541        1.988        0.888        2.763        1.928        7.667
 2003.6164        1.369        1.278        0.897        2.757        1.931        7.656
 2003.6192       -1.180        3.051        7.340        2.765        1.924        7.653
 2003.6219       -1.772        2.076        5.690        2.762        1.936        7.658
 2003.6247       -1.029        0.829        5.566        2.741        1.912        7.610
 2003.6274       -2.125        0.047        2.080        2.900        2.020        8.254
 2003.6301        0.780        1.965        2.777        2.825        1.954        7.878
 2003.6329        0.199        1.286        8.977        2.757        1.927        7.627
 2003.6356        0.067        1.796       11.255        2.781        1.934        7.690
 2003.6384       -2.750        1.791        8.668        2.797        1.942        7.757
 2003.6411       -0.132        2.609        7.688        2.772        1.931        7.695
 2003.6438        1.433        2.108       11.233        2.781        1.941        7.759
 2003.6466       -0.186        1.959       11.745        2.766        1.924        7.667
 2003.6493        0.592        2.612        8.268        2.769        1.936        7.682
 2003.6521        0.334        1.340        7.614        2.769        1.934        7.685
 2003.6548        0.318        3.922        3.646        2.783        1.933        7.718
 2003.6575        0.390        3.897        2.373        2.731        1.907        7.558
 2003.6603        0.967        2.893        9.000        2.721        1.903        7.532
 2003.6630        0.090        2.133        0.038        2.745        1.910        7.633
 2003.6658       -1.440        3.402        3.212        2.786        1.953        7.681
 2003.6685       -0.279        4.116        7.467        2.738        1.903        7.569
 2003.6712       -1.212        4.110        9.028        2.752        1.910        7.571
 2003.6740       -2.478        3.697       15.610        2.723        1.898        7.516
 2003.6767        0.105        3.107       13.591        2.745        1.907        7.581
 2003.6795        0.070        2.442       13.216        2.741        1.913        7.609
 2003.6822       -2.311        2.329        9.353        2.768        1.922        7.677
 2003.6849       -0.021        2.837        7.126        2.736        1.904        7.569
 2003.6877       -3.339        2.841       13.511        2.725        1.908        7.543
 2003.6904       -0.780        2.255        8.956        2.735        1.900        7.527
 2003.6932        1.876        3.045        2.940        2.788        1.926        7.754
 2003.6959       -0.049        1.852        6.383        2.776        1.919        7.704
 2003.6986       -0.347        1.763        3.605        2.772        1.923        7.722
 2003.7014        0.378        4.410        6.047        2.762        1.925        7.724
 2003.7041       -1.392        2.126        1.437        2.736        1.897        7.532
 2003.7068       -0.677        2.302        9.343        2.766        1.914        7.629
 2003.7096        1.485        5.034        4.617        2.777        1.915        7.644
 2003.7123        1.841        0.802        3.060        2.786        1.941        7.787
 2003.7151        0.265        1.825       18.306        2.754        1.934        7.664
 2003.7178        1.094        3.250        8.196        2.733        1.904        7.539
 2003.7205        1.728        2.260        1.906        2.739        1.903        7.513
 2003.7233        1.360       -0.819       -2.826        2.818        1.961        7.749
 2003.7260       -0.285        5.469        2.745        2.837        1.970        7.877
 2003.7288       -1.063        2.017        2.409        2.823        1.973        7.873
 2003.7315       -0.743       -1.334        1.953        2.847        1.954        7.791
 2003.7342       -1.251        1.061        1.406        2.818        1.934        7.694
 2003.7370        1.058        2.144        3.164        2.834        1.939        7.719
 2003.7397        0.097        3.878        8.500        2.821        1.943        7.694
 2003.7425        1.466        2.152        2.184        2.883        2.006        7.952
 2003.7452       -1.322        1.932       10.773        2.892        2.010        7.906
 2003.7479       -0.052        1.750        0.510        2.891        2.001        7.921
 2003.7507        0.478        2.967        5.759        2.803        1.941        7.651
 2003.7534        0.044        1.249        9.267        2.827        1.947        7.707
 2003.7562       -2.100        1.836        8.913        2.821        1.944        7.664
 2003.7589       -1.851        0.748        8.067        2.815        1.950        7.677
 2003.7616       -2.431        1.468        9.106        2.915        2.016        7.979
 2003.7644       -2.440        0.026       11.562        2.913        2.065        8.073
 2003.7671       -1.567       -1.337        7.584        2.849        2.017        7.942
 2003.7699       -2.120       -0.743       11.528        2.822        1.954        7.720
 2003.7726       -0.714        0.940        8.635        2.800        1.943        7.614
 2003.7753       -0.829        0.512        9.520        2.800        1.954        7.695
 2003.7781        2.134       -0.968        3.516        2.813        1.943        7.666
 2003.7808       -0.316       -0.478        3.273        2.805        1.944        7.694
 2003.7836        0.979       -1.225        6.830        2.834        1.963        7.804
 2003.7863        2.683       -0.638        3.126        2.729        1.915        7.525
 2003.7890        3.018       -0.888       10.169        2.726        1.915        7.517
 2003.7918        1.873       -0.993        5.530        2.739        1.917        7.566
 2003.7945       -5.379        1.067        3.892        2.758        1.944        7.706
 2003.7973        0.181        0.499       -0.010        2.759        1.929        7.636
 2003.8000        0.831       -0.768        1.391        2.755        1.923        7.609
 2003.8027       -0.546        1.251       -1.310        2.763        1.914        7.601
 2003.8055       -0.513        2.386       -3.920        2.907        2.006        7.988
 2003.8082        1.092        1.786        3.619        2.831        1.974        7.796
 2003.8110        0.898        3.664       -7.600        2.844        1.970        7.806
 2003.8137       -2.797        4.000      -10.611        2.716        1.904        7.513
 2003.8164        0.480       -1.827      -12.663        2.733        1.916        7.555
 2003.8192        1.273        2.808       -2.904        2.770        1.923        7.728
 2003.8219        1.261       -2.218        8.128        2.743        1.924        7.668
 2003.8247        1.139       -0.490       -0.135        3.080        2.170        9.177
 2003.8274       -1.319       -0.755       -8.108        3.288        2.268        9.328
 2003.8301        0.983        4.443       -2.084        2.940        2.019        8.113
 2003.8329        0.960        4.096        0.427        2.764        1.922        7.641
 2003.8356        0.392        2.312        6.389        2.731        1.908        7.509
 2003.8384        1.265        4.379        3.260        3.333        2.384        9.459
 2003.8411        1.470        0.077       -3.975        4.990        3.323       12.970
 2003.8438        0.558        5.382        1.599        2.727        1.914        7.524
 2003.8466        0.897        1.378       -1.301        2.741        1.914        7.544
 2003.8493        0.560        4.049        2.638        2.753        1.918        7.604
 2003.8521        0.299        4.395        6.597        2.739        1.906        7.506
 2003.8548        0.639        2.051        8.465        2.721        1.912        7.514
 2003.8575       -2.011        3.558        8.503        2.795        1.971        7.718
 2003.8603       -2.576       -4.490       -3.638        2.832        1.981        7.861
 2003.8630       -0.664        1.479        1.526        2.726        1.903        7.485
 2003.8658       -2.401        3.945        1.236        2.901        1.997        7.893
 2003.8685       -0.965       -1.920       -1.278        2.877        1.995        7.834
 2003.8712       -0.880        1.075        8.928        2.795        1.954        7.723
 2003.8740       -1.035       -2.316        3.801        2.800        1.961        7.770
 2003.8767       -2.168        1.811        7.940        2.862        2.020        7.929
 2003.8795       -1.272        1.446        1.099        2.847        1.996        7.798
 2003.8822       -0.302        1.477        8.603        2.817        1.965        7.767
 2003.8849       -0.081       -0.100       -2.957        3.144        2.224        9.171
 2003.8877       -0.788        2.232        4.738        2.823        1.988        7.949
 2003.8904       -1.442        4.507        3.731        2.872        2.042        8.122
 2003.8932        0.258        3.898        6.811        2.775        1.958        7.684
 2003.8959        0.172        1.887        8.343        2.795        1.962        7.724
 2003.8986       -0.524       -0.963        9.284        2.863        1.984        7.923
 2003.9014       -0.726        4.069       14.603        2.705        1.933        7.555
 2003.9041        2.054        6.187        7.960        2.708        1.923        7.548
 2003.9068        2.023        5.096        2.068        2.720        1.921        7.571
 2003.9096        1.567        3.664        9.000        2.715        1.926        7.551
 2003.9123        4.103        1.675       -0.074        2.744        1.923        7.599
 2003.9151        2.369        5.084        1.497        2.721        1.920        7.541
 2003.9178        0.525        0.648        1.572        2.859        2.008        7.815
 2003.9205        0.052        4.974        5.059        2.801        1.962        7.721
 2003.9233        4.092        6.188        3.160        2.756        1.997        7.797
 2003.9260        2.019        5.542        9.226        2.833        2.037        8.065
 2003.9288        0.624        1.517        2.488        2.731        1.929        7.596
 2003.9315        2.530        2.669        3.603        2.711        1.916        7.504
 2003.9342        2.027       -0.182        2.089        2.760        1.981        7.679
 2003.9370        1.348        4.906       -1.295        2.708        1.923        7.550
 2003.9425       -0.081        0.458        6.305        2.728        1.943        7.643
 2003.9452       -1.341        3.026       -0.851        2.747        1.938        7.626
 2003.9479       -3.056        5.865       12.294        2.708        1.922        7.506
 2003.9507       -0.312        3.749        8.061        2.719        1.934        7.583
 2003.9534        0.956        0.673        1.439        2.719        1.926        7.558
 2003.9562        0.953       -0.365       -0.121        2.825        1.964        7.848
 2003.9589        0.339        2.948        1.378        2.807        1.954        7.741
 2003.9616        2.084        2.091        1.753        2.802        1.988        7.828
 2003.9644        1.307        3.494        3.620        2.768        2.016        7.852
 2003.9671        0.839        2.569        7.757        2.740        1.930        7.620
 2003.9699        1.574        3.427        9.751        2.797        2.010        7.915
 2003.9726        1.702        4.065        3.673        2.766        1.942        7.671
 2003.9753        1.176        2.134        3.404        2.794        1.978        7.797
 2003.9781        1.747        0.517        7.759        2.783        1.972        7.768
 2003.9808        1.580        2.837        9.898        2.726        1.923        7.579
 2003.9836        1.914       -1.955       -0.770        2.768        1.968        7.746
 2003.9863        4.334        1.380       -2.407        2.783        1.962        7.762
 2003.9890        4.126        1.865        1.326        2.732        1.905        7.531
 2003.9918        3.606        4.724       -0.327        2.732        1.911        7.584
 2003.9945        1.031        3.238        6.767        2.748        1.949        7.662
 2003.9973        1.909        2.024        6.947        2.712        1.906        7.543
 2004.0000        2.415        2.938        7.439        2.752        1.951        7.698
 2004.0027        3.391        1.106        4.797        2.767        1.943        7.689
 2004.0055        1.502        2.759        4.372        2.759        1.951        7.692
 2004.0082        2.019        4.406       -3.241        2.757        1.949        7.678
 2004.0109        1.739        2.818       -7.662        2.746        1.948        7.684
 2004.0137        2.893        4.136        5.493        2.810        1.980        7.752
 2004.0191        1.139        1.082       -0.598        2.776        1.943        7.675
 2004.0273        2.024        4.307        2.751        2.811        1.999        7.804
 2004.0301        3.194        3.697        0.519        2.772        1.948        7.684
 2004.0328        3.143        0.117       -2.067        2.736        1.924        7.560
 2004.0355        2.432        1.645        0.923        2.829        1.964        7.767
 2004.0383        3.302        5.418        1.101        2.739        1.939        7.622
 2004.0410        2.601        6.295       -0.060        2.896        2.005        8.013
 2004.0437        4.188        5.889       -0.372        2.700        1.933        7.552
 2004.0464        3.207        5.755        4.667        2.714        1.935        7.556
 2004.0492        1.798        5.112        5.515        2.732        1.944        7.599
 2004.0519        3.573        1.106       -3.242        2.821        1.969        7.747
 2004.0546        3.277        6.237       -2.077        2.782        1.955        7.677
 2004.0601        1.271        1.676        6.734        2.688        1.910        7.511
 2004.0628        1.705        1.664       -0.758        2.679        1.906        7.436
 2004.0656        0.493        1.489       -0.883        2.757        1.940        7.566
 2004.0683        1.299        5.032        6.964        2.774        1.944        7.580
 2004.0710        2.510        0.456        1.392        2.761        1.940        7.580
 2004.0738        0.909        0.181        0.773        2.760        1.932        7.589
 2004.0765        1.625        5.083        9.960        2.756        1.926        7.553
 2004.0792       -0.425        2.432        5.276        2.704        1.917        7.505
 2004.0820        1.878        5.319        0.910        2.699        1.905        7.472
 2004.0847        2.885        6.270        0.797        2.687        1.911        7.466
 2004.0874        2.979        4.463        0.245        2.693        1.915        7.515
 2004.0902        1.159        3.563        3.285        2.689        1.954        7.624
 2004.0929        2.543        6.555        3.269        2.703        1.963        7.702
 2004.0984        1.502        6.112        2.107        2.718        1.937        7.589
 2004.1011        2.744        5.187        5.134        2.726        1.945        7.629
 2004.1038        1.892        5.394       -3.654        2.715        1.932        7.596
 2004.1066        2.642        4.468       -0.385        2.708        1.914        7.510
 2004.1093        0.721        4.699        2.204        2.722        1.918        7.583
 2004.1120        3.667        4.750       -4.121        2.757        1.933        7.764
 2004.1148        3.844        4.692        0.331        2.768        1.952        7.838
 2004.1175        1.629        1.826        6.469        2.745        1.945        7.772
 2004.1202        3.305        3.586        5.359        2.745        1.946        7.754
 2004.1230        3.275        6.196        8.784        2.820        2.022        8.023
 2004.1257        3.079        5.365        9.505        2.778        1.960        7.885
 2004.1284        3.574        3.212        1.914        2.787        1.970        7.930
 2004.1311        1.973       -0.903        3.151        2.770        1.961        7.894
 2004.1339        1.118        2.524        4.686        2.753        1.951        7.807
 2004.1366        0.643        3.022        2.528        2.759        1.965        7.880
 2004.1393        0.630        2.864        3.938        2.711        1.918        7.572
 2004.1421        1.176        3.010        8.051        2.779        1.961        7.737
 2004.1448        0.962        2.953        5.835        2.750        1.950        7.646
 2004.1475        1.938        3.383        6.148        2.793        1.952        7.723
 2004.1503        1.876        0.984        4.845        2.780        1.948        7.674
 2004.1530       -1.171        2.613       10.167        2.769        1.947        7.603
 2004.1557       -0.179        1.193       -0.259        2.782        1.948        7.653
 2004.1585        0.511        2.352        2.027        2.782        1.953        7.682
 2004.1612        0.818        3.422       -1.785        2.768        1.936        7.602
 2004.1639       -0.035        1.850        0.456        2.762        1.941        7.616
 2004.1667        1.483        2.431       -2.734        2.764        1.945        7.593
 2004.1694       -0.693       -0.902        3.323        2.838        2.023        7.904
 2004.1721       -1.218       -1.021        6.957        2.822        2.016        7.854
 2004.1749       -1.213       -0.020        5.712        2.824        2.018        7.890
